date,primary_type,district,arrest,year
2004-07-28 21:30:08+00:00,BATTERY,4,True,2004
2018-07-02 08:20:00+00:00,BATTERY,5,False,2018
2017-05-16 14:00:00+00:00,THEFT,5,False,2017
2002-10-05 06:00:00+00:00,THEFT,5,False,2002
2001-03-13 19:00:00+00:00,CRIMINAL DAMAGE,5,False,2001
2013-12-09 09:00:00+00:00,BURGLARY,5,False,2013
2020-09-02 21:50:00+00:00,OTHER OFFENSE,6,False,2020
2011-09-30 14:00:00+00:00,THEFT,6,False,2011
2006-12-31 13:10:00+00:00,BATTERY,6,False,2006
2006-06-28 21:00:00+00:00,CRIMINAL DAMAGE,6,False,2006
2002-02-14 15:00:00+00:00,OTHER OFFENSE,6,False,2002
2010-09-30 19:00:00+00:00,BURGLARY,6,False,2010
2004-05-26 19:00:00+00:00,MOTOR VEHICLE THEFT,7,False,2004
2012-03-16 18:38:00+00:00,THEFT,7,True,2012
2002-06-01 02:00:00+00:00,BATTERY,8,False,2002
2016-02-29 15:45:00+00:00,THEFT,8,False,2016
2012-12-17 17:30:00+00:00,ROBBERY,8,False,2012
2001-07-05 19:30:00+00:00,DECEPTIVE PRACTICE,8,False,2001
2013-12-11 12:30:00+00:00,CRIMINAL DAMAGE,8,False,2013
2012-05-30 11:50:00+00:00,WEAPONS VIOLATION,8,True,2012
2024-12-21 15:30:00+00:00,CRIMINAL DAMAGE,9,False,2024
2002-09-13 12:30:00+00:00,THEFT,9,False,2002
2013-04-29 00:00:00+00:00,THEFT,10,False,2013
2010-01-18 06:50:00+00:00,OTHER OFFENSE,10,False,2010
2009-11-15 02:16:42+00:00,BATTERY,10,True,2009
2008-01-17 19:30:00+00:00,NARCOTICS,11,True,2008
2002-10-25 18:00:00+00:00,ASSAULT,11,True,2002
2001-12-13 14:10:00+00:00,CRIMINAL DAMAGE,11,False,2001
2009-04-24 15:10:00+00:00,GAMBLING,11,True,2009
2008-05-18 22:35:00+00:00,BATTERY,11,False,2008
2011-08-03 21:50:00+00:00,NARCOTICS,11,True,2011
2013-05-25 16:00:00+00:00,THEFT,12,False,2013
2014-07-24 09:20:00+00:00,BATTERY,12,False,2014
2012-04-10 22:00:00+00:00,CRIMINAL DAMAGE,12,False,2012
2014-01-24 14:00:00+00:00,THEFT,12,False,2014
2015-09-24 14:00:00+00:00,OTHER OFFENSE,12,False,2015
2010-11-24 07:30:00+00:00,BURGLARY,12,False,2010
2006-02-03 00:10:00+00:00,THEFT,12,False,2006
2010-05-29 15:00:00+00:00,BURGLARY,14,False,2010
2010-03-19 11:00:00+00:00,CRIMINAL DAMAGE,14,False,2010
2007-12-10 21:40:00+00:00,MOTOR VEHICLE THEFT,14,False,2007
2014-12-20 11:39:00+00:00,THEFT,14,True,2014
2018-01-06 19:45:00+00:00,ASSAULT,14,False,2018
2016-10-31 07:00:00+00:00,THEFT,14,False,2016
2020-07-21 09:00:00+00:00,BURGLARY,15,False,2020
2009-04-12 02:30:00+00:00,BATTERY,15,False,2009
2012-07-07 10:35:00+00:00,ASSAULT,15,False,2012
2001-12-25 10:05:48+00:00,NARCOTICS,15,True,2001
2006-05-20 09:24:16+00:00,THEFT,15,False,2006
2014-01-13 01:00:00+00:00,NARCOTICS,16,True,2014
2005-04-03 03:45:29+00:00,NARCOTICS,16,True,2005
2006-05-21 23:50:00+00:00,BATTERY,17,False,2006
2023-04-13 14:49:00+00:00,CRIMINAL TRESPASS,17,False,2023
2003-04-13 03:30:00+00:00,ROBBERY,18,False,2003
2001-03-10 23:00:00+00:00,BURGLARY,18,False,2001
2023-03-17 18:38:00+00:00,THEFT,18,False,2023
2012-11-30 20:30:00+00:00,THEFT,18,False,2012
2021-08-25 14:20:00+00:00,THEFT,18,False,2021
2021-11-12 08:42:00+00:00,DECEPTIVE PRACTICE,19,False,2021
2023-09-04 00:40:00+00:00,BATTERY,19,False,2023
2021-06-26 02:00:00+00:00,THEFT,19,False,2021
2018-12-12 16:30:00+00:00,DECEPTIVE PRACTICE,19,False,2018
2009-10-26 18:59:00+00:00,BURGLARY,20,False,2009
2012-09-05 18:32:00+00:00,NARCOTICS,20,True,2012
2001-08-06 13:45:00+00:00,WEAPONS VIOLATION,2,True,2001
2004-07-13 16:45:00+00:00,CRIMINAL DAMAGE,22,False,2004
2019-01-04 19:30:00+00:00,OTHER OFFENSE,22,False,2019
2003-08-24 11:30:00+00:00,THEFT,24,False,2003
2016-04-02 08:00:00+00:00,BATTERY,24,False,2016
2001-08-16 18:00:00+00:00,THEFT,25,False,2001
2003-03-28 05:10:33+00:00,MOTOR VEHICLE THEFT,25,False,2003
2022-05-24 19:45:00+00:00,WEAPONS VIOLATION,25,True,2022
2023-07-23 22:55:00+00:00,ROBBERY,25,False,2023
2023-06-09 16:00:00+00:00,MOTOR VEHICLE THEFT,25,False,2023
2002-01-29 19:05:00+00:00,THEFT,1,True,2002
2024-01-21 23:19:00+00:00,BATTERY,1,True,2024
2009-05-05 17:00:00+00:00,THEFT,1,True,2009
2019-04-23 08:00:00+00:00,THEFT,1,False,2019
2018-05-10 10:30:00+00:00,CRIMINAL DAMAGE,1,False,2018
2005-02-12 04:00:00+00:00,BATTERY,1,False,2005
2005-03-13 18:45:00+00:00,BATTERY,2,False,2005
2024-06-05 00:00:00+00:00,BATTERY,2,False,2024
2003-11-27 09:30:00+00:00,CRIMINAL DAMAGE,2,False,2003
2013-01-21 16:30:00+00:00,ASSAULT,2,True,2013
2001-05-14 00:01:00+00:00,THEFT,3,False,2001
2016-03-31 19:33:00+00:00,NARCOTICS,3,True,2016
2002-06-28 23:10:00+00:00,BURGLARY,3,False,2002
2011-04-17 19:00:00+00:00,THEFT,3,False,2011
2022-01-14 12:25:00+00:00,WEAPONS VIOLATION,4,True,2022
2024-02-29 13:30:00+00:00,OTHER OFFENSE,4,False,2024
2019-07-22 13:45:00+00:00,PUBLIC PEACE VIOLATION,4,True,2019
2003-09-26 14:10:38+00:00,ASSAULT,4,False,2003
2013-01-21 18:56:00+00:00,BURGLARY,4,False,2013
2015-01-21 02:16:00+00:00,BURGLARY,4,False,2015
2003-10-02 13:40:00+00:00,ASSAULT,5,False,2003
2010-11-09 04:31:11+00:00,ASSAULT,5,False,2010
2003-03-28 20:00:00+00:00,BURGLARY,6,False,2003
2009-10-27 21:20:00+00:00,NARCOTICS,6,True,2009
2001-05-22 14:45:00+00:00,BATTERY,6,False,2001
2005-12-04 14:22:00+00:00,THEFT,6,False,2005
2007-04-29 20:40:00+00:00,CRIMINAL DAMAGE,6,False,2007
2007-03-17 00:50:00+00:00,MOTOR VEHICLE THEFT,6,True,2007
2004-08-23 16:30:00+00:00,BATTERY,7,False,2004
2001-03-19 07:00:00+00:00,BURGLARY,7,False,2001
2018-08-08 11:27:00+00:00,NARCOTICS,7,True,2018
2001-03-14 20:05:00+00:00,THEFT,8,False,2001
2005-04-06 00:00:00+00:00,CRIMINAL DAMAGE,8,False,2005
2001-10-02 00:01:00+00:00,MOTOR VEHICLE THEFT,8,False,2001
2013-07-27 19:15:00+00:00,NARCOTICS,8,True,2013
2005-06-08 18:24:00+00:00,CRIMINAL DAMAGE,8,False,2005
2013-08-19 02:00:00+00:00,BATTERY,8,True,2013
2011-02-25 18:31:00+00:00,BATTERY,8,True,2011
2005-06-22 10:04:00+00:00,NARCOTICS,8,True,2005
2005-12-27 03:30:00+00:00,BURGLARY,8,False,2005
2002-07-06 18:30:00+00:00,CRIMINAL DAMAGE,8,False,2002
2011-08-25 18:55:00+00:00,DECEPTIVE PRACTICE,9,False,2011
2001-10-28 14:01:42+00:00,ASSAULT,9,False,2001
2018-02-19 21:24:00+00:00,ASSAULT,10,False,2018
2012-12-21 10:30:00+00:00,THEFT,10,False,2012
2005-07-10 18:00:00+00:00,MOTOR VEHICLE THEFT,11,True,2005
2020-07-19 18:50:00+00:00,BATTERY,11,False,2020
2015-05-26 07:00:00+00:00,THEFT,11,False,2015
2019-04-27 12:54:00+00:00,ASSAULT,11,False,2019
2016-02-01 10:00:00+00:00,THEFT,11,False,2016
2018-02-20 13:30:00+00:00,OFFENSE INVOLVING CHILDREN,11,False,2018
2022-08-30 21:30:00+00:00,PROSTITUTION,11,True,2022
2017-12-09 18:30:00+00:00,ASSAULT,11,False,2017
2018-12-16 10:27:00+00:00,DECEPTIVE PRACTICE,12,False,2018
2021-03-30 13:00:00+00:00,BATTERY,12,False,2021
2023-12-26 09:20:00+00:00,ROBBERY,12,False,2023
2021-09-04 22:40:00+00:00,THEFT,12,False,2021
2020-06-05 16:46:00+00:00,OTHER OFFENSE,12,False,2020
2016-02-19 22:35:00+00:00,OTHER OFFENSE,12,True,2016
2005-08-30 03:00:00+00:00,CRIMINAL DAMAGE,14,False,2005
2021-06-05 00:00:00+00:00,CRIMINAL SEXUAL ASSAULT,15,False,2021
2018-11-14 21:50:00+00:00,ROBBERY,15,False,2018
2022-08-09 01:40:00+00:00,ASSAULT,15,False,2022
2001-08-19 21:28:00+00:00,HOMICIDE,15,False,2001
2009-10-08 01:17:00+00:00,BATTERY,16,False,2009
2003-01-16 20:00:00+00:00,THEFT,16,False,2003
2018-05-14 18:25:00+00:00,THEFT,18,False,2018
2019-03-02 03:45:00+00:00,THEFT,18,False,2019
2023-01-21 19:30:00+00:00,ROBBERY,18,False,2023
2012-11-03 17:50:00+00:00,NARCOTICS,19,True,2012
2022-01-13 19:24:00+00:00,OTHER OFFENSE,19,False,2022
2002-03-07 11:30:00+00:00,CRIMINAL DAMAGE,20,True,2002
2006-06-12 07:00:00+00:00,OTHER OFFENSE,20,False,2006
2003-03-16 09:00:00+00:00,BATTERY,22,True,2003
2020-07-24 21:05:00+00:00,CRIMINAL DAMAGE,22,False,2020
2024-10-03 15:18:00+00:00,OTHER OFFENSE,22,False,2024
2023-08-04 00:00:00+00:00,MOTOR VEHICLE THEFT,22,False,2023
2010-09-11 11:30:00+00:00,BATTERY,24,False,2010
2005-11-15 23:00:00+00:00,ROBBERY,24,False,2005
2016-06-28 08:03:00+00:00,PROSTITUTION,25,True,2016
2017-01-30 09:00:00+00:00,DECEPTIVE PRACTICE,1,False,2017
2005-09-27 15:30:00+00:00,OFFENSE INVOLVING CHILDREN,2,False,2005
2002-10-05 23:31:34+00:00,BATTERY,3,False,2002
2002-04-25 19:10:00+00:00,OFFENSE INVOLVING CHILDREN,3,True,2002
2013-10-23 00:01:00+00:00,ROBBERY,3,False,2013
2004-07-04 18:00:00+00:00,THEFT,3,False,2004
2009-08-21 23:00:00+00:00,MOTOR VEHICLE THEFT,3,True,2009
2003-08-14 21:15:00+00:00,OTHER OFFENSE,3,False,2003
2003-09-07 08:00:00+00:00,BURGLARY,3,False,2003
2011-11-20 16:00:00+00:00,ROBBERY,3,False,2011
2004-10-01 16:30:00+00:00,BURGLARY,4,False,2004
2003-11-27 10:24:44+00:00,ROBBERY,4,False,2003
2019-05-09 10:30:00+00:00,THEFT,4,False,2019
2010-11-02 02:00:00+00:00,OTHER OFFENSE,4,False,2010
2004-12-08 18:00:00+00:00,CRIMINAL DAMAGE,5,False,2004
2023-07-21 14:00:00+00:00,BURGLARY,5,False,2023
2019-04-11 20:00:00+00:00,THEFT,5,False,2019
2010-08-16 23:00:00+00:00,THEFT,5,False,2010
2005-05-26 16:50:00+00:00,ROBBERY,5,False,2005
2001-12-30 21:00:00+00:00,NARCOTICS,5,True,2001
2019-06-26 03:30:00+00:00,CRIMINAL DAMAGE,5,False,2019
2004-11-27 09:05:36+00:00,BURGLARY,6,True,2004
2009-01-12 05:30:00+00:00,BATTERY,6,False,2009
2013-01-06 19:45:00+00:00,ASSAULT,6,True,2013
2001-12-20 12:00:00+00:00,THEFT,7,False,2001
2002-10-27 09:50:00+00:00,NARCOTICS,7,True,2002
2012-07-11 00:08:00+00:00,BATTERY,7,True,2012
2019-01-21 22:10:00+00:00,BATTERY,8,True,2019
2005-03-15 20:40:00+00:00,HOMICIDE,8,True,2005
2001-10-23 00:01:00+00:00,DECEPTIVE PRACTICE,8,False,2001
2007-08-27 23:00:00+00:00,OTHER OFFENSE,8,False,2007
2016-12-06 04:00:00+00:00,CRIMINAL DAMAGE,8,False,2016
2014-06-30 13:30:00+00:00,THEFT,8,False,2014
2007-06-04 00:01:00+00:00,MOTOR VEHICLE THEFT,9,False,2007
2017-06-25 00:00:00+00:00,OFFENSE INVOLVING CHILDREN,10,True,2017
2018-01-13 03:20:00+00:00,ASSAULT,10,False,2018
2006-03-01 12:10:00+00:00,NARCOTICS,11,True,2006
2018-10-25 08:00:00+00:00,BATTERY,11,False,2018
2022-02-07 20:50:00+00:00,CRIMINAL DAMAGE,11,True,2022
2006-06-11 20:00:00+00:00,CRIMINAL DAMAGE,11,False,2006
2005-07-15 15:30:00+00:00,BATTERY,11,False,2005
2013-02-05 20:40:00+00:00,NARCOTICS,11,True,2013
2006-06-14 16:17:33+00:00,NARCOTICS,12,True,2006
2006-10-14 20:41:00+00:00,ARSON,12,True,2006
2014-12-15 18:20:00+00:00,OTHER OFFENSE,12,False,2014
2023-07-14 23:51:00+00:00,ROBBERY,14,False,2023
2009-01-26 12:00:00+00:00,CRIMINAL DAMAGE,14,False,2009
2017-02-16 09:00:00+00:00,DECEPTIVE PRACTICE,15,False,2017
2001-06-05 14:23:48+00:00,NARCOTICS,15,True,2001
2020-01-03 01:30:00+00:00,ROBBERY,15,False,2020
2012-08-11 14:50:00+00:00,CRIMINAL DAMAGE,15,True,2012
2016-03-26 16:07:00+00:00,OFFENSE INVOLVING CHILDREN,15,False,2016
2004-10-15 07:00:00+00:00,THEFT,15,False,2004
2003-02-18 16:30:00+00:00,ASSAULT,16,False,2003
2013-11-15 20:00:00+00:00,CRIMINAL DAMAGE,16,False,2013
2014-02-04 13:25:00+00:00,THEFT,16,False,2014
2002-02-09 16:15:00+00:00,OTHER OFFENSE,17,False,2002
2014-07-12 00:30:00+00:00,ASSAULT,17,True,2014
2006-05-31 08:50:00+00:00,ASSAULT,18,False,2006
2008-11-23 20:00:00+00:00,THEFT,18,False,2008
2006-11-27 15:54:12+00:00,CRIMINAL DAMAGE,18,False,2006
2010-06-21 21:47:00+00:00,THEFT,18,False,2010
2018-10-06 04:40:00+00:00,BATTERY,18,False,2018
2020-12-30 19:00:00+00:00,BATTERY,19,False,2020
2005-09-16 18:00:00+00:00,BURGLARY,19,False,2005
2013-12-23 09:00:00+00:00,DECEPTIVE PRACTICE,19,False,2013
2020-11-14 09:45:00+00:00,THEFT,19,False,2020
2006-04-12 23:59:00+00:00,DECEPTIVE PRACTICE,20,True,2006
2007-11-18 14:45:00+00:00,ROBBERY,20,True,2007
2011-12-02 14:45:00+00:00,BATTERY,20,False,2011
2008-01-30 12:45:00+00:00,THEFT,22,False,2008
2006-09-27 11:10:00+00:00,ASSAULT,22,False,2006
2002-12-13 02:00:00+00:00,OTHER OFFENSE,22,False,2002
2013-08-29 14:34:00+00:00,BATTERY,22,False,2013
2001-08-11 11:30:00+00:00,THEFT,19,False,2001
2007-06-21 00:00:00+00:00,THEFT,24,False,2007
2013-04-21 12:00:00+00:00,THEFT,24,False,2013
2003-05-15 12:30:00+00:00,BATTERY,24,False,2003
2002-02-24 08:30:00+00:00,THEFT,24,True,2002
2010-07-27 12:09:00+00:00,NARCOTICS,24,True,2010
2001-10-11 21:55:00+00:00,NARCOTICS,24,True,2001
2012-02-29 19:55:00+00:00,ASSAULT,24,False,2012
2001-12-29 21:39:07+00:00,OTHER OFFENSE,25,False,2001
2010-05-15 16:00:00+00:00,DECEPTIVE PRACTICE,25,False,2010
2019-02-16 06:05:00+00:00,THEFT,25,False,2019
2022-10-25 03:10:00+00:00,MOTOR VEHICLE THEFT,25,False,2022
2009-02-12 08:25:00+00:00,OTHER OFFENSE,25,False,2009
2023-09-24 02:41:00+00:00,WEAPONS VIOLATION,25,False,2023
2021-11-19 19:00:00+00:00,THEFT,1,False,2021
2009-09-22 11:30:00+00:00,THEFT,1,False,2009
2002-12-12 11:00:00+00:00,THEFT,1,False,2002
2006-02-05 04:10:00+00:00,BATTERY,1,False,2006
2016-12-04 15:00:00+00:00,OTHER OFFENSE,2,False,2016
2022-10-29 09:20:00+00:00,THEFT,2,False,2022
2017-11-20 22:30:00+00:00,BATTERY,2,False,2017
2014-03-30 00:01:00+00:00,DECEPTIVE PRACTICE,2,False,2014
2015-12-01 08:00:00+00:00,CRIMINAL DAMAGE,3,False,2015
2003-11-01 16:30:00+00:00,CRIMINAL DAMAGE,3,True,2003
2016-10-31 23:30:00+00:00,BATTERY,3,True,2016
2013-12-09 15:30:00+00:00,BURGLARY,4,False,2013
2006-01-29 09:00:00+00:00,BATTERY,4,True,2006
2023-04-10 08:00:00+00:00,THEFT,4,False,2023
2001-06-17 13:30:00+00:00,ASSAULT,4,False,2001
2010-10-16 00:01:00+00:00,THEFT,5,False,2010
2014-04-11 19:45:00+00:00,ROBBERY,5,False,2014
2007-06-04 22:38:00+00:00,NARCOTICS,5,True,2007
2009-10-09 16:15:00+00:00,BURGLARY,5,True,2009
2016-02-19 00:00:00+00:00,DECEPTIVE PRACTICE,5,False,2016
2005-09-16 18:00:00+00:00,CRIMINAL DAMAGE,6,False,2005
2008-11-19 16:15:00+00:00,ASSAULT,6,False,2008
2018-07-22 04:00:00+00:00,ASSAULT,6,True,2018
2023-11-20 18:00:00+00:00,THEFT,6,False,2023
2024-04-26 18:30:00+00:00,BATTERY,7,False,2024
2011-06-24 20:30:00+00:00,BATTERY,7,False,2011
2011-03-08 12:20:00+00:00,NARCOTICS,7,True,2011
2003-09-08 00:37:59+00:00,BATTERY,8,True,2003
2002-10-01 20:45:00+00:00,PUBLIC PEACE VIOLATION,8,False,2002
2005-09-10 06:50:00+00:00,BATTERY,8,False,2005
2022-06-13 16:00:00+00:00,THEFT,8,False,2022
2013-03-23 21:00:00+00:00,OTHER OFFENSE,8,False,2013
2008-06-04 10:30:00+00:00,THEFT,9,False,2008
2008-12-14 15:16:07+00:00,BATTERY,9,False,2008
2006-11-17 07:45:00+00:00,PROSTITUTION,9,True,2006
2023-09-15 00:00:00+00:00,DECEPTIVE PRACTICE,9,False,2023
2017-01-11 16:53:00+00:00,THEFT,9,True,2017
2008-01-12 13:00:00+00:00,THEFT,9,False,2008
2020-06-18 20:58:00+00:00,WEAPONS VIOLATION,9,True,2020
2009-06-10 19:00:00+00:00,NARCOTICS,10,True,2009
2005-09-09 10:45:00+00:00,ASSAULT,10,False,2005
2022-10-06 13:00:00+00:00,DECEPTIVE PRACTICE,10,False,2022
2022-12-17 09:40:00+00:00,BATTERY,12,False,2022
2018-11-03 05:30:00+00:00,THEFT,12,False,2018
2018-05-23 18:55:00+00:00,NARCOTICS,12,True,2018
2009-10-11 23:00:00+00:00,THEFT,12,False,2009
2001-07-23 12:45:00+00:00,PROSTITUTION,12,True,2001
2005-06-13 16:00:00+00:00,CRIMINAL DAMAGE,14,False,2005
2002-04-14 00:06:08+00:00,ROBBERY,15,False,2002
2007-09-27 16:00:00+00:00,BATTERY,15,False,2007
2010-01-12 14:20:00+00:00,NARCOTICS,15,True,2010
2004-03-22 06:27:00+00:00,DECEPTIVE PRACTICE,16,False,2004
2003-03-12 02:15:58+00:00,NARCOTICS,16,True,2003
2008-06-30 00:00:00+00:00,THEFT,16,False,2008
2012-08-20 08:00:00+00:00,THEFT,16,False,2012
2009-03-07 19:30:00+00:00,CRIMINAL DAMAGE,17,True,2009
2001-02-06 13:00:00+00:00,THEFT,17,False,2001
2020-04-03 16:47:00+00:00,BATTERY,17,False,2020
2001-04-06 19:20:00+00:00,THEFT,17,False,2001
2018-10-04 13:00:00+00:00,THEFT,18,False,2018
2016-03-12 22:20:00+00:00,BATTERY,18,False,2016
2023-09-13 09:00:00+00:00,DECEPTIVE PRACTICE,18,False,2023
2008-08-26 11:00:00+00:00,BURGLARY,19,False,2008
2012-07-28 01:05:00+00:00,ROBBERY,19,False,2012
2001-06-09 19:23:04+00:00,BATTERY,19,True,2001
2021-01-27 21:00:00+00:00,THEFT,19,False,2021
2010-07-22 21:00:00+00:00,THEFT,19,False,2010
2021-01-07 03:02:00+00:00,CRIMINAL TRESPASS,19,True,2021
2012-12-06 10:00:00+00:00,DECEPTIVE PRACTICE,19,False,2012
2010-12-14 09:15:00+00:00,THEFT,20,False,2010
2003-07-02 23:00:00+00:00,BATTERY,20,False,2003
2005-07-06 11:45:00+00:00,THEFT,20,False,2005
2005-10-01 00:01:00+00:00,OFFENSE INVOLVING CHILDREN,2,False,2005
2002-05-18 05:30:00+00:00,DECEPTIVE PRACTICE,22,False,2002
2013-03-18 10:19:00+00:00,CRIMINAL DAMAGE,22,False,2013
2002-05-15 17:00:00+00:00,CRIMINAL DAMAGE,22,False,2002
2024-06-03 07:00:00+00:00,THEFT,22,False,2024
2012-12-18 21:00:00+00:00,THEFT,22,False,2012
2004-07-31 23:45:00+00:00,PUBLIC PEACE VIOLATION,19,True,2004
2001-10-20 12:00:00+00:00,CRIMINAL DAMAGE,19,False,2001
2015-07-07 09:00:00+00:00,DECEPTIVE PRACTICE,24,False,2015
2024-12-22 02:17:00+00:00,BATTERY,25,True,2024
2004-08-19 06:30:00+00:00,THEFT,25,False,2004
2005-01-13 06:40:00+00:00,PROSTITUTION,25,True,2005
2011-05-08 08:55:00+00:00,OTHER OFFENSE,25,False,2011
2003-05-14 15:05:49+00:00,DECEPTIVE PRACTICE,1,True,2003
2009-10-30 03:50:00+00:00,DECEPTIVE PRACTICE,1,False,2009
2024-10-19 23:04:00+00:00,THEFT,1,False,2024
2018-08-15 17:50:00+00:00,ASSAULT,1,False,2018
2017-06-21 14:20:00+00:00,THEFT,2,False,2017
2001-07-10 09:55:00+00:00,PROSTITUTION,2,True,2001
2005-07-05 14:00:00+00:00,BATTERY,2,False,2005
2010-10-30 02:45:00+00:00,BATTERY,3,False,2010
2010-05-03 11:30:00+00:00,THEFT,3,False,2010
2009-10-11 15:30:00+00:00,THEFT,3,False,2009
2017-05-15 18:00:00+00:00,THEFT,3,False,2017
2002-12-17 19:00:00+00:00,MOTOR VEHICLE THEFT,3,False,2002
2016-10-24 19:00:00+00:00,DECEPTIVE PRACTICE,3,False,2016
2009-10-05 10:58:00+00:00,DECEPTIVE PRACTICE,3,False,2009
2011-05-09 10:35:00+00:00,ASSAULT,4,False,2011
2006-11-16 20:30:00+00:00,OTHER OFFENSE,4,False,2006
2010-01-08 10:58:00+00:00,PUBLIC PEACE VIOLATION,4,True,2010
2004-02-22 01:09:37+00:00,CRIMINAL DAMAGE,4,False,2004
2003-05-20 22:15:00+00:00,BATTERY,4,False,2003
2014-08-13 21:00:00+00:00,THEFT,5,False,2014
2004-09-28 14:30:00+00:00,CRIMINAL DAMAGE,5,False,2004
2017-12-31 09:05:00+00:00,OTHER OFFENSE,5,False,2017
2007-08-13 15:20:00+00:00,PUBLIC PEACE VIOLATION,5,True,2007
2004-03-16 23:00:00+00:00,THEFT,6,False,2004
2011-07-20 17:00:00+00:00,CRIMINAL DAMAGE,6,False,2011
2007-01-17 21:40:00+00:00,NARCOTICS,6,True,2007
2011-10-26 18:15:00+00:00,BATTERY,6,True,2011
2010-04-10 18:30:00+00:00,THEFT,6,False,2010
2023-01-21 13:00:00+00:00,THEFT,6,False,2023
2011-05-11 10:45:00+00:00,THEFT,7,False,2011
2012-05-03 11:25:00+00:00,NARCOTICS,7,True,2012
2013-12-11 16:10:00+00:00,THEFT,7,False,2013
2009-02-04 07:30:00+00:00,BATTERY,7,False,2009
2018-04-03 20:00:00+00:00,THEFT,7,False,2018
2007-04-05 23:30:00+00:00,ASSAULT,8,False,2007
2017-12-15 23:00:00+00:00,THEFT,8,False,2017
2015-02-06 13:30:00+00:00,NARCOTICS,8,True,2015
2018-12-12 15:07:00+00:00,OTHER OFFENSE,8,False,2018
2005-10-15 23:05:00+00:00,NARCOTICS,8,True,2005
2022-08-26 13:00:00+00:00,THEFT,8,False,2022
2019-08-30 10:15:00+00:00,CRIMINAL DAMAGE,10,False,2019
2009-01-05 07:35:00+00:00,MOTOR VEHICLE THEFT,10,True,2009
2014-08-19 10:40:00+00:00,CRIMINAL DAMAGE,10,False,2014
2013-05-25 16:18:00+00:00,THEFT,10,False,2013
2010-12-31 09:00:00+00:00,ROBBERY,11,False,2010
2008-01-05 22:58:05+00:00,BATTERY,11,False,2008
2024-06-21 14:30:00+00:00,THEFT,11,False,2024
2017-03-16 07:30:00+00:00,ROBBERY,11,False,2017
2013-03-04 18:00:00+00:00,THEFT,11,False,2013
2004-09-23 11:03:00+00:00,NARCOTICS,11,True,2004
2006-01-05 14:10:00+00:00,NARCOTICS,11,True,2006
2024-06-20 04:00:00+00:00,BURGLARY,11,False,2024
2007-09-24 20:00:00+00:00,CRIMINAL DAMAGE,11,False,2007
2011-11-20 16:30:00+00:00,ASSAULT,11,False,2011
2010-09-06 22:30:00+00:00,CRIMINAL DAMAGE,11,False,2010
2018-09-30 05:30:00+00:00,CRIMINAL DAMAGE,11,False,2018
2006-05-12 18:30:00+00:00,BURGLARY,12,False,2006
2002-01-05 15:30:00+00:00,BATTERY,12,False,2002
2006-09-20 23:04:33+00:00,NARCOTICS,12,True,2006
2006-07-29 12:15:00+00:00,THEFT,14,False,2006
2001-08-08 15:30:00+00:00,THEFT,14,True,2001
2003-01-09 21:37:58+00:00,BURGLARY,15,False,2003
2003-05-21 00:00:00+00:00,THEFT,15,False,2003
2004-11-26 20:55:42+00:00,CRIMINAL DAMAGE,15,False,2004
2017-03-27 12:15:00+00:00,BATTERY,15,False,2017
2011-09-16 19:00:00+00:00,BATTERY,15,False,2011
2013-04-04 15:00:00+00:00,NARCOTICS,15,True,2013
2015-07-05 10:45:00+00:00,SEX OFFENSE,16,True,2015
2020-02-28 22:09:00+00:00,BATTERY,16,False,2020
2006-11-21 11:30:00+00:00,OTHER OFFENSE,16,False,2006
2005-05-22 00:53:17+00:00,NARCOTICS,16,True,2005
2004-11-28 21:15:00+00:00,NARCOTICS,16,True,2004
2010-11-14 11:00:00+00:00,THEFT,17,False,2010
2023-12-10 18:00:00+00:00,CRIMINAL DAMAGE,17,False,2023
2012-11-24 21:00:00+00:00,THEFT,17,False,2012
2009-12-15 08:30:00+00:00,BURGLARY,17,False,2009
2011-10-16 19:30:00+00:00,BURGLARY,18,False,2011
2005-07-02 04:30:00+00:00,DECEPTIVE PRACTICE,18,False,2005
2020-08-26 22:00:00+00:00,CRIMINAL TRESPASS,18,False,2020
2006-06-09 17:30:00+00:00,ASSAULT,18,False,2006
2022-07-03 16:20:00+00:00,CRIMINAL TRESPASS,19,True,2022
2012-03-11 20:15:00+00:00,DECEPTIVE PRACTICE,19,False,2012
2005-06-25 21:54:03+00:00,BURGLARY,20,True,2005
2015-03-31 20:46:00+00:00,THEFT,20,False,2015
2019-06-11 02:33:00+00:00,ASSAULT,20,False,2019
2010-12-06 07:15:00+00:00,BATTERY,22,False,2010
2005-06-13 13:15:00+00:00,CRIMINAL TRESPASS,22,True,2005
2003-10-13 18:00:00+00:00,OTHER OFFENSE,22,False,2003
2001-11-09 21:00:00+00:00,THEFT,22,False,2001
2008-07-02 10:00:00+00:00,CRIMINAL DAMAGE,19,False,2008
2011-08-25 21:00:00+00:00,BATTERY,24,False,2011
2001-03-27 22:06:30+00:00,NARCOTICS,24,True,2001
2002-08-07 19:00:00+00:00,THEFT,24,False,2002
2019-07-08 10:00:00+00:00,DECEPTIVE PRACTICE,25,False,2019
2015-10-12 15:00:00+00:00,NARCOTICS,25,True,2015
2016-06-10 08:45:00+00:00,BATTERY,25,False,2016
2013-11-30 15:30:00+00:00,THEFT,1,False,2013
2014-08-02 16:30:00+00:00,THEFT,1,False,2014
2017-08-05 17:30:00+00:00,CRIMINAL DAMAGE,1,False,2017
